Time,Speed_kmh,TargetHeight,ActualHeight_FL,AirForce_FL,CDCForce_FL,Current_FL,BodyAcc,BodyVel,FlowRate_FL,Stiffness_FL,AirDamping_FL
4.496,0,0,0.000753903,3941.86,-383.849,0,0,-0.188436,0,38264,2666.44
4.497,0,0,0.000565453,3935.76,-383.902,0,0,-0.188462,0,38178.1,2660.22
4.498,0,0,0.000376981,3929.69,-383.94,0,0,-0.188481,0,38092.6,2654.02
4.499,0,0,0.000188494,3923.65,-383.963,0,0,-0.188492,0,38007.3,2647.84
4.5,0,0,3.06219e-14,3917.65,-383.97,0,0,-0.188496,0,37922.3,2641.68
4.501,0,0,-0.000188494,3911.67,-383.963,0,0,-0.188492,0,37837.6,2635.54
4.502,0,0,-0.000376981,3905.73,-383.94,0,0,-0.188481,0,37753.1,2629.42
4.503,0,0,-0.000565453,3899.83,-383.902,0,0,-0.188462,0,37668.9,2623.32
4.504,0,0,-0.000753903,3893.95,-383.849,0,0,-0.188436,0,37585,2617.24
4.505,0,0,-0.000942323,3888.11,-383.781,0,0,-0.188403,0,37501.4,2611.18
4.506,0,0,-0.00113071,3882.31,-383.698,0,0,-0.188362,0,37418.1,2605.15
4.507,0,0,-0.00131904,3876.53,-383.599,0,0,-0.188313,0,37335.1,2599.13
4.508,0,0,-0.00150733,3870.79,-383.486,0,0,-0.188257,0,37252.3,2593.14
4.509,0,0,-0.00169556,3865.08,-383.357,0,0,-0.188194,0,37169.9,2587.17
4.51,0,0,-0.00188372,3859.41,-383.213,0,0,-0.188124,0,37087.7,2581.22
4.511,0,0,-0.0020718,3853.77,-383.054,0,0,-0.188046,0,37005.8,2575.29
4.512,0,0,-0.0022598,3848.16,-382.88,0,0,-0.18796,0,36924.2,2569.38
4.513,0,0,-0.00244772,3842.59,-382.691,0,0,-0.187867,0,36843,2563.5
4.514,0,0,-0.00263554,3837.05,-382.487,0,0,-0.187767,0,36762,2557.63
4.515,0,0,-0.00282325,3831.54,-382.267,0,0,-0.187659,0,36681.3,2551.79
4.516,0,0,-0.00301085,3826.07,-382.033,0,0,-0.187544,0,36600.9,2545.97
4.517,0,0,-0.00319833,3820.63,-381.783,0,0,-0.187421,0,36520.9,2540.18
4.518,0,0,-0.00338569,3815.22,-381.519,0,0,-0.187291,0,36441.1,2534.41
4.519,0,0,-0.00357291,3809.85,-381.239,0,0,-0.187154,0,36361.7,2528.65
4.52,0,0,-0.00376,3804.51,-380.945,0,0,-0.187009,0,36282.5,2522.93
4.521,0,0,-0.00394693,3799.21,-380.635,0,0,-0.186857,0,36203.7,2517.22
4.522,0,0,-0.00413371,3793.94,-380.31,0,0,-0.186698,0,36125.2,2511.54
4.523,0,0,-0.00432032,3788.7,-379.971,0,0,-0.186531,0,36047,2505.88
4.524,0,0,-0.00450677,3783.5,-379.616,0,0,-0.186356,0,35969.1,2500.25
4.525,0,0,-0.00469303,3778.33,-379.246,0,0,-0.186175,0,35891.5,2494.63
4.526,0,0,-0.00487911,3773.19,-378.862,0,0,-0.185986,0,35814.3,2489.05
4.527,0,0,-0.005065,3768.09,-378.462,0,0,-0.18579,0,35737.3,2483.48
4.528,0,0,-0.00525069,3763.02,-378.048,0,0,-0.185586,0,35660.7,2477.94
4.529,0,0,-0.00543617,3757.99,-377.618,0,0,-0.185375,0,35584.4,2472.42
4.53,0,0,-0.00562144,3752.99,-377.174,0,0,-0.185157,0,35508.5,2466.93
4.531,0,0,-0.00580648,3748.03,-376.715,0,0,-0.184931,0,35432.8,2461.46
4.532,0,0,-0.0059913,3743.09,-376.241,0,0,-0.184698,0,35357.5,2456.01
4.533,0,0,-0.00617588,3738.2,-375.752,0,0,-0.184458,0,35282.5,2450.59
4.534,0,0,-0.00636021,3733.33,-375.248,0,0,-0.184211,0,35207.9,2445.19
4.535,0,0,-0.0065443,3728.5,-374.73,0,0,-0.183956,0,35133.5,2439.81
4.536,0,0,-0.00672812,3723.71,-374.196,0,0,-0.183694,0,35059.5,2434.46
4.537,0,0,-0.00691168,3718.95,-373.648,0,0,-0.183425,0,34985.9,2429.14
4.538,0,0,-0.00709497,3714.22,-373.086,0,0,-0.183148,0,34912.5,2423.84
4.539,0,0,-0.00727798,3709.52,-372.508,0,0,-0.182865,0,34839.5,2418.56
4.54,0,0,-0.0074607,3704.87,-371.916,0,0,-0.182574,0,34766.9,2413.31
4.541,0,0,-0.00764312,3700.24,-371.309,0,0,-0.182275,0,34694.5,2408.08
4.542,0,0,-0.00782525,3695.65,-370.687,0,0,-0.18197,0,34622.6,2402.88
4.543,0,0,-0.00800706,3691.09,-370.051,0,0,-0.181658,0,34550.9,2397.7
4.544,0,0,-0.00818856,3686.57,-369.401,0,0,-0.181338,0,34479.6,2392.55
4.545,0,0,-0.00836973,3682.08,-368.735,0,0,-0.181011,0,34408.6,2387.42
4.546,0,0,-0.00855058,3677.62,-368.055,0,0,-0.180677,0,34338,2382.31
4.547,0,0,-0.00873109,3673.2,-367.361,0,0,-0.180336,0,34267.7,2377.23
4.548,0,0,-0.00891125,3668.82,-366.652,0,0,-0.179988,0,34197.7,2372.18
4.549,0,0,-0.00909106,3664.46,-365.929,0,0,-0.179632,0,34128.1,2367.15
4.55,0,0,-0.00927051,3660.15,-365.191,0,0,-0.17927,0,34058.8,2362.15
4.551,0,0,-0.0094496,3655.86,-364.439,0,0,-0.1789,0,33989.9,2357.17
4.552,0,0,-0.00962831,3651.61,-363.672,0,0,-0.178524,0,33921.3,2352.22
4.553,0,0,-0.00980664,3647.4,-362.891,0,0,-0.17814,0,33853.1,2347.29
4.554,0,0,-0.00998459,3643.21,-362.096,0,0,-0.17775,0,33785.2,2342.39
4.555,0,0,-0.0101621,3639.07,-361.287,0,0,-0.177352,0,33717.7,2337.51
4.556,0,0,-0.0103393,3634.95,-360.463,0,0,-0.176947,0,33650.5,2332.66
4.557,0,0,-0.010516,3630.87,-359.625,0,0,-0.176535,0,33583.6,2327.83
4.558,0,0,-0.0106924,3626.83,-358.773,0,0,-0.176117,0,33517.1,2323.03
4.559,0,0,-0.0108683,3622.81,-357.907,0,0,-0.175691,0,33451,2318.25
4.56,0,0,-0.0110437,3618.84,-357.026,0,0,-0.175259,0,33385.2,2313.5
4.561,0,0,-0.0112188,3614.89,-356.132,0,0,-0.174819,0,33319.7,2308.78
4.562,0,0,-0.0113934,3610.98,-355.223,0,0,-0.174373,0,33254.6,2304.08
4.563,0,0,-0.0115675,3607.11,-354.301,0,0,-0.17392,0,33189.9,2299.4
4.564,0,0,-0.0117412,3603.27,-353.364,0,0,-0.17346,0,33125.5,2294.76
4.565,0,0,-0.0119144,3599.46,-352.414,0,0,-0.172993,0,33061.4,2290.13
4.566,0,0,-0.0120872,3595.69,-351.449,0,0,-0.172519,0,32997.7,2285.54
4.567,0,0,-0.0122595,3591.95,-350.471,0,0,-0.172038,0,32934.4,2280.97
4.568,0,0,-0.0124313,3588.24,-349.479,0,0,-0.171551,0,32871.4,2276.42
4.569,0,0,-0.0126026,3584.57,-348.473,0,0,-0.171057,0,32808.8,2271.9
4.57,0,0,-0.0127734,3580.93,-347.453,0,0,-0.170556,0,32746.5,2267.41
4.571,0,0,-0.0129437,3577.33,-346.42,0,0,-0.170048,0,32684.5,2262.94
4.572,0,0,-0.0131135,3573.76,-345.373,0,0,-0.169534,0,32623,2258.5
4.573,0,0,-0.0132827,3570.22,-344.312,0,0,-0.169013,0,32561.8,2254.08
4.574,0,0,-0.0134515,3566.72,-343.238,0,0,-0.168485,0,32500.9,2249.69
4.575,0,0,-0.0136197,3563.25,-342.151,0,0,-0.167951,0,32440.4,2245.33
4.576,0,0,-0.0137874,3559.82,-341.049,0,0,-0.16741,0,32380.2,2240.99
4.577,0,0,-0.0139545,3556.42,-339.935,0,0,-0.166862,0,32320.4,2236.68
4.578,0,0,-0.0141211,3553.05,-338.807,0,0,-0.166308,0,32261,2232.39
4.579,0,0,-0.0142871,3549.72,-337.665,0,0,-0.165747,0,32201.9,2228.13
4.58,0,0,-0.0144526,3546.42,-336.51,0,0,-0.16518,0,32143.2,2223.89
4.581,0,0,-0.0146175,3543.15,-335.342,0,0,-0.164606,0,32084.8,2219.68
4.582,0,0,-0.0147818,3539.92,-334.161,0,0,-0.164026,0,32026.8,2215.5
4.583,0,0,-0.0149456,3536.72,-332.967,0,0,-0.163439,0,31969.1,2211.35
4.584,0,0,-0.0151087,3533.56,-331.759,0,0,-0.162846,0,31911.8,2207.21
4.585,0,0,-0.0152712,3530.43,-330.538,0,0,-0.162246,0,31854.9,2203.11
4.586,0,0,-0.0154332,3527.33,-329.305,0,0,-0.16164,0,31798.3,2199.03
4.587,0,0,-0.0155945,3524.27,-328.058,0,0,-0.161028,0,31742.1,2194.98
4.588,0,0,-0.0157552,3521.24,-326.798,0,0,-0.160409,0,31686.2,2190.95
4.589,0,0,-0.0159153,3518.25,-325.526,0,0,-0.159784,0,31630.7,2186.95
4.59,0,0,-0.0160748,3515.29,-324.241,0,0,-0.159152,0,31575.5,2182.97
4.591,0,0,-0.0162336,3512.36,-322.942,0,0,-0.158514,0,31520.7,2179.02
4.592,0,0,-0.0163918,3509.46,-321.631,0,0,-0.15787,0,31466.3,2175.1
4.593,0,0,-0.0165494,3506.6,-320.308,0,0,-0.15722,0,31412.2,2171.2
4.594,0,0,-0.0167063,3503.77,-318.972,0,0,-0.156564,0,31358.5,2167.33
4.595,0,0,-0.0168625,3500.98,-317.623,0,0,-0.155901,0,31305.1,2163.49
4.596,0,0,-0.0170181,3498.22,-316.262,0,0,-0.155232,0,31252.1,2159.67
4.597,0,0,-0.017173,3495.49,-314.888,0,0,-0.154557,0,31199.4,2155.88
4.598,0,0,-0.0173272,3492.8,-313.502,0,0,-0.153876,0,31147.1,2152.11
4.599,0,0,-0.0174807,3490.14,-312.103,0,0,-0.153189,0,31095.2,2148.37
4.6,0,0,-0.0176336,3487.51,-310.692,0,0,-0.152496,0,31043.6,2144.65
4.601,0,0,-0.0177857,3484.92,-309.269,0,0,-0.151797,0,30992.4,2140.96
4.602,0,0,-0.0179371,3482.36,-307.834,0,0,-0.151092,0,30941.5,2137.3
4.603,0,0,-0.0180879,3479.83,-306.386,0,0,-0.150381,0,30891,2133.66
4.604,0,0,-0.0182379,3477.34,-304.927,0,0,-0.149664,0,30840.9,2130.05
4.605,0,0,-0.0183872,3474.88,-303.455,0,0,-0.148941,0,30791.1,2126.47
4.606,0,0,-0.0185358,3472.46,-301.971,0,0,-0.148212,0,30741.7,2122.91
4.607,0,0,-0.0186836,3470.06,-300.476,0,0,-0.147477,0,30692.6,2119.37
4.608,0,0,-0.0188307,3467.7,-298.969,0,0,-0.146737,0,30643.9,2115.87
4.609,0,0,-0.0189771,3465.38,-297.45,0,0,-0.14599,0,30595.5,2112.38
4.61,0,0,-0.0191227,3463.08,-295.919,0,0,-0.145238,0,30547.5,2108.93
4.611,0,0,-0.0192676,3460.82,-294.376,0,0,-0.144481,0,30499.9,2105.5
4.612,0,0,-0.0194117,3458.6,-292.822,0,0,-0.143717,0,30452.6,2102.09
4.613,0,0,-0.019555,3456.4,-291.256,0,0,-0.142948,0,30405.6,2098.71
4.614,0,0,-0.0196976,3454.24,-289.679,0,0,-0.142173,0,30359.1,2095.36
4.615,0,0,-0.0198394,3452.11,-288.091,0,0,-0.141393,0,30312.8,2092.04
4.616,0,0,-0.0199804,3450.02,-286.491,0,0,-0.140607,0,30267,2088.73
4.617,0,0,-0.0201206,3447.96,-284.879,0,0,-0.139815,0,30221.5,2085.46
4.618,0,0,-0.02026,3445.93,-283.257,0,0,-0.139018,0,30176.3,2082.21
4.619,0,0,-0.0203986,3443.93,-281.623,0,0,-0.138215,0,30131.5,2078.99
4.62,0,0,-0.0205364,3441.97,-279.978,0,0,-0.137407,0,30087.1,2075.79
4.621,0,0,-0.0206734,3440.04,-278.323,0,0,-0.136594,0,30043,2072.62
4.622,0,0,-0.0208096,3438.15,-276.656,0,0,-0.135775,0,29999.3,2069.47
4.623,0,0,-0.020945,3436.28,-274.978,0,0,-0.134951,0,29955.9,2066.35
4.624,0,0,-0.0210795,3434.45,-273.29,0,0,-0.134121,0,29912.9,2063.25
4.625,0,0,-0.0212132,3432.66,-271.59,0,0,-0.133286,0,29870.2,2060.18
4.626,0,0,-0.0213461,3430.89,-269.88,0,0,-0.132446,0,29827.9,2057.14
4.627,0,0,-0.0214781,3429.16,-268.16,0,0,-0.131601,0,29785.9,2054.12
4.628,0,0,-0.0216093,3427.46,-266.428,0,0,-0.130751,0,29744.3,2051.13
4.629,0,0,-0.0217396,3425.79,-264.687,0,0,-0.129895,0,29703.1,2048.16
4.63,0,0,-0.0218691,3424.16,-262.934,0,0,-0.129034,0,29662.2,2045.22
4.631,0,0,-0.0219977,3422.56,-261.172,0,0,-0.128168,0,29621.6,2042.31
4.632,0,0,-0.0221254,3420.99,-259.399,0,0,-0.127297,0,29581.4,2039.41
4.633,0,0,-0.0222523,3419.46,-257.616,0,0,-0.126421,0,29541.6,2036.55
4.634,0,0,-0.0223782,3417.96,-255.823,0,0,-0.12554,0,29502.1,2033.71
4.635,0,0,-0.0225033,3416.49,-254.019,0,0,-0.124654,0,29463,2030.9
4.636,0,0,-0.0226275,3415.05,-252.206,0,0,-0.123763,0,29424.2,2028.11
4.637,0,0,-0.0227509,3413.65,-250.383,0,0,-0.122868,0,29385.8,2025.34
4.638,0,0,-0.0228733,3412.27,-248.55,0,0,-0.121967,0,29347.7,2022.61
4.639,0,0,-0.0229948,3410.94,-246.707,0,0,-0.121062,0,29310,2019.89
4.64,0,0,-0.0231154,3409.63,-244.854,0,0,-0.120152,0,29272.6,2017.21
4.641,0,0,-0.0232351,3408.36,-242.992,0,0,-0.119237,0,29235.6,2014.55
4.642,0,0,-0.0233539,3407.11,-241.12,0,0,-0.118317,0,29198.9,2011.91
4.643,0,0,-0.0234717,3405.91,-239.238,0,0,-0.117393,0,29162.6,2009.3
4.644,0,0,-0.0235887,3404.73,-237.347,0,0,-0.116464,0,29126.6,2006.71
4.645,0,0,-0.0237047,3403.59,-235.447,0,0,-0.11553,0,29091,2004.15
4.646,0,0,-0.0238197,3402.48,-233.537,0,0,-0.114592,0,29055.7,2001.62
4.647,0,0,-0.0239338,3401.4,-231.619,0,0,-0.11365,0,29020.8,1999.11
4.648,0,0,-0.024047,3400.35,-229.691,0,0,-0.112702,0,28986.2,1996.62
4.649,0,0,-0.0241592,3399.34,-227.754,0,0,-0.111751,0,28952,1994.16
4.65,0,0,-0.0242705,3398.36,-225.808,0,0,-0.110795,0,28918.1,1991.73
4.651,0,0,-0.0243808,3397.41,-223.853,0,0,-0.109835,0,28884.6,1989.32
4.652,0,0,-0.0244902,3396.49,-221.89,0,0,-0.10887,0,28851.4,1986.93
4.653,0,0,-0.0245986,3395.61,-219.917,0,0,-0.107901,0,28818.6,1984.58
4.654,0,0,-0.024706,3394.76,-217.936,0,0,-0.106928,0,28786.1,1982.24
4.655,0,0,-0.0248124,3393.94,-215.947,0,0,-0.10595,0,28754,1979.93
4.656,0,0,-0.0249179,3393.15,-213.948,0,0,-0.104969,0,28722.2,1977.65
4.657,0,0,-0.0250224,3392.39,-211.942,0,0,-0.103983,0,28690.7,1975.39
4.658,0,0,-0.0251258,3391.67,-209.927,0,0,-0.102993,0,28659.6,1973.15
4.659,0,0,-0.0252283,3390.98,-207.904,0,0,-0.101999,0,28628.9,1970.95
4.66,0,0,-0.0253298,3390.32,-205.872,0,0,-0.101001,0,28598.5,1968.76
4.661,0,0,-0.0254303,3389.7,-203.833,0,0,-0.099999,0,28568.4,1966.6
4.662,0,0,-0.0255298,3389.1,-201.785,0,0,-0.0989931,0,28538.7,1964.47
4.663,0,0,-0.0256283,3388.54,-199.73,0,0,-0.0979833,0,28509.3,1962.36
4.664,0,0,-0.0257258,3388.01,-197.666,0,0,-0.0969696,0,28480.3,1960.27
4.665,0,0,-0.0258223,3387.52,-195.595,0,0,-0.095952,0,28451.6,1958.21
4.666,0,0,-0.0259177,3387.05,-193.516,0,0,-0.0949307,0,28423.3,1956.18
4.667,0,0,-0.0260121,3386.62,-191.43,0,0,-0.0939057,0,28395.3,1954.17
4.668,0,0,-0.0261055,3386.22,-189.335,0,0,-0.0928769,0,28367.7,1952.18
4.669,0,0,-0.0261979,3385.85,-187.234,0,0,-0.0918445,0,28340.4,1950.22
4.67,0,0,-0.0262892,3385.52,-185.125,0,0,-0.0908084,0,28313.4,1948.28
4.671,0,0,-0.0263795,3385.21,-183.009,0,0,-0.0897688,0,28286.8,1946.37
4.672,0,0,-0.0264687,3384.94,-180.885,0,0,-0.0887256,0,28260.5,1944.49
4.673,0,0,-0.0265569,3384.7,-178.755,0,0,-0.0876789,0,28234.6,1942.62
4.674,0,0,-0.0266441,3384.49,-176.617,0,0,-0.0866288,0,28209,1940.79
4.675,0,0,-0.0267302,3384.32,-174.473,0,0,-0.0855752,0,28183.7,1938.97
4.676,0,0,-0.0268152,3384.17,-172.321,0,0,-0.0845182,0,28158.8,1937.18
4.677,0,0,-0.0268992,3384.06,-170.163,0,0,-0.083458,0,28134.3,1935.42
4.678,0,0,-0.0269822,3383.98,-167.998,0,0,-0.0823944,0,28110,1933.68
4.679,0,0,-0.027064,3383.93,-165.826,0,0,-0.0813275,0,28086.1,1931.97
4.68,0,0,-0.0271448,3383.92,-163.648,0,0,-0.0802575,0,28062.6,1930.27
4.681,0,0,-0.0272245,3383.93,-161.464,0,0,-0.0791843,0,28039.4,1928.61
4.682,0,0,-0.0273032,3383.98,-159.273,0,0,-0.078108,0,28016.5,1926.97
4.683,0,0,-0.0273807,3384.06,-157.076,0,0,-0.0770285,0,27994,1925.35
4.684,0,0,-0.0274572,3384.17,-154.872,0,0,-0.0759461,0,27971.8,1923.76
4.685,0,0,-0.0275326,3384.31,-152.663,0,0,-0.0748606,0,27950,1922.19
4.686,0,0,-0.027607,3384.49,-150.447,0,0,-0.0737722,0,27928.5,1920.65
4.687,0,0,-0.0276802,3384.7,-148.226,0,0,-0.0726809,0,27907.3,1919.13
4.688,0,0,-0.0277523,3384.94,-145.998,0,0,-0.0715867,0,27886.5,1917.63
4.689,0,0,-0.0278234,3385.21,-143.765,0,0,-0.0704896,0,27866,1916.16
4.69,0,0,-0.0278933,3385.51,-141.527,0,0,-0.0693898,0,27845.8,1914.71
4.691,0,0,-0.0279621,3385.85,-139.283,0,0,-0.0682873,0,27826,1913.29
4.692,0,0,-0.0280299,3386.21,-137.033,0,0,-0.0671821,0,27806.5,1911.89
4.693,0,0,-0.0280965,3386.61,-134.778,0,0,-0.0660742,0,27787.4,1910.52
4.694,0,0,-0.028162,3387.04,-132.517,0,0,-0.0649637,0,27768.6,1909.17
4.695,0,0,-0.0282264,3387.5,-130.251,0,0,-0.0638506,0,27750.1,1907.84
4.696,0,0,-0.0282897,3388,-127.981,0,0,-0.062735,0,27732,1906.54
4.697,0,0,-0.0283519,3388.52,-125.705,0,0,-0.0616169,0,27714.2,1905.27
4.698,0,0,-0.0284129,3389.08,-123.424,0,0,-0.0604964,0,27696.8,1904.01
4.699,0,0,-0.0284729,3389.67,-121.138,0,0,-0.0593736,0,27679.6,1902.79
4.7,0,0,-0.0285317,3390.29,-118.848,0,0,-0.0582483,0,27662.9,1901.58
4.701,0,0,-0.0285894,3390.94,-116.553,0,0,-0.0571208,0,27646.4,1900.4
4.702,0,0,-0.0286459,3391.63,-114.253,0,0,-0.055991,0,27630.3,1899.24
4.703,0,0,-0.0287014,3392.35,-111.949,0,0,-0.054859,0,27614.5,1898.11
4.704,0,0,-0.0287557,3393.09,-109.64,0,0,-0.0537249,0,27599.1,1897
4.705,0,0,-0.0288088,3393.87,-107.327,0,0,-0.0525886,0,27584,1895.92
4.706,0,0,-0.0288608,3394.68,-105.01,0,0,-0.0514502,0,27569.2,1894.86
4.707,0,0,-0.0289117,3395.53,-102.689,0,0,-0.0503098,0,27554.8,1893.82
4.708,0,0,-0.0289614,3396.4,-100.363,0,0,-0.0491675,0,27540.7,1892.81
4.709,0,0,-0.02901,3397.31,-98.0342,0,0,-0.0480232,0,27526.9,1891.82
4.71,0,0,-0.0290575,3398.25,-95.7011,0,0,-0.0468769,0,27513.5,1890.86
4.711,0,0,-0.0291038,3399.22,-93.3641,0,0,-0.0457289,0,27500.4,1889.92
4.712,0,0,-0.029149,3400.22,-91.0236,0,0,-0.044579,0,27487.6,1889
4.713,0,0,-0.029193,3401.25,-88.6794,0,0,-0.0434274,0,27475.2,1888.11
4.714,0,0,-0.0292358,3402.32,-86.3317,0,0,-0.042274,0,27463.1,1887.24
4.715,0,0,-0.0292775,3403.41,-83.9807,0,0,-0.041119,0,27451.3,1886.4
4.716,0,0,-0.029318,3404.54,-81.6263,0,0,-0.0399624,0,27439.9,1885.58
4.717,0,0,-0.0293574,3405.7,-79.2687,0,0,-0.0388042,0,27428.8,1884.78
4.718,0,0,-0.0293957,3406.89,-76.908,0,0,-0.0376444,0,27418,1884.01
4.719,0,0,-0.0294327,3408.12,-74.5443,0,0,-0.0364832,0,27407.5,1883.26
4.72,0,0,-0.0294686,3409.37,-72.1777,0,0,-0.0353205,0,27397.4,1882.54
4.721,0,0,-0.0295034,3410.66,-69.8082,0,0,-0.0341565,0,27387.7,1881.84
4.722,0,0,-0.0295369,3411.97,-67.4359,0,0,-0.0329911,0,27378.2,1881.16
4.723,0,0,-0.0295693,3413.32,-65.0611,0,0,-0.0318244,0,27369.1,1880.51
4.724,0,0,-0.0296006,3414.71,-62.6836,0,0,-0.0306564,0,27360.4,1879.88
4.725,0,0,-0.0296307,3416.12,-60.3037,0,0,-0.0294872,0,27351.9,1879.27
4.726,0,0,-0.0296596,3417.56,-57.9214,0,0,-0.0283169,0,27343.8,1878.69
4.727,0,0,-0.0296873,3419.04,-55.5369,0,0,-0.0271454,0,27336,1878.13
4.728,0,0,-0.0297138,3420.55,-53.1502,0,0,-0.0259729,0,27328.6,1877.6
4.729,0,0,-0.0297392,3422.08,-50.7613,0,0,-0.0247993,0,27321.5,1877.09
4.73,0,0,-0.0297634,3423.66,-48.3705,0,0,-0.0236248,0,27314.7,1876.6
4.731,0,0,-0.0297865,3425.26,-45.9778,0,0,-0.0224493,0,27308.2,1876.14
4.732,0,0,-0.0298083,3426.89,-43.5833,0,0,-0.0212729,0,27302.1,1875.7
4.733,0,0,-0.029829,3428.56,-41.1871,0,0,-0.0200957,0,27296.3,1875.28
4.734,0,0,-0.0298485,3430.25,-38.7892,0,0,-0.0189177,0,27290.9,1874.89
4.735,0,0,-0.0298669,3431.98,-36.3899,0,0,-0.017739,0,27285.8,1874.53
4.736,0,0,-0.029884,3433.74,-33.9891,0,0,-0.0165596,0,27281,1874.18
4.737,0,0,-0.0299,3435.53,-31.587,0,0,-0.0153795,0,27276.5,1873.86
4.738,0,0,-0.0299148,3437.36,-29.1836,0,0,-0.0141988,0,27272.4,1873.56
4.739,0,0,-0.0299284,3439.21,-26.7791,0,0,-0.0130175,0,27268.6,1873.29
4.74,0,0,-0.0299408,3441.1,-24.3736,0,0,-0.0118357,0,27265.1,1873.04
4.741,0,0,-0.029952,3443.01,-21.9671,0,0,-0.0106535,0,27261.9,1872.82
4.742,0,0,-0.0299621,3444.96,-19.5598,0,0,-0.00947083,0,27259.1,1872.62
4.743,0,0,-0.029971,3446.94,-17.1517,0,0,-0.0082878,0,27256.7,1872.44
4.744,0,0,-0.0299787,3448.96,-14.7429,0,0,-0.00710443,0,27254.5,1872.28
4.745,0,0,-0.0299852,3451,-12.3335,0,0,-0.00592079,0,27252.7,1872.15
4.746,0,0,-0.0299905,3453.07,-9.92373,0,0,-0.00473691,0,27251.2,1872.05
4.747,0,0,-0.0299947,3455.18,-7.51353,0,0,-0.00355285,0,27250,1871.96
4.748,0,0,-0.0299976,3457.32,-5.10305,0,0,-0.00236864,0,27249.2,1871.91
4.749,0,0,-0.0299994,3459.49,-2.69237,0,0,-0.00118434,0,27248.7,1871.87
4.75,0,0,-0.03,3461.69,-1.90604e-10,0,0,-9.36384e-14,0,27248.6,1871.86
4.751,0,0,-0.0299994,3463.92,2.69237,0,0,0.00118434,0,27248.7,1871.87
4.752,0,0,-0.0299976,3466.19,5.10305,0,0,0.00236864,0,27249.2,1871.91
4.753,0,0,-0.0299947,3468.48,7.51353,0,0,0.00355285,0,27250,1871.96
4.754,0,0,-0.0299905,3470.81,9.92373,0,0,0.00473691,0,27251.2,1872.05
4.755,0,0,-0.0299852,3473.17,12.3335,0,0,0.00592079,0,27252.7,1872.15
4.756,0,0,-0.0299787,3475.56,14.7429,0,0,0.00710443,0,27254.5,1872.28
4.757,0,0,-0.029971,3477.98,17.1517,0,0,0.0082878,0,27256.7,1872.44
4.758,0,0,-0.0299621,3480.43,19.5598,0,0,0.00947083,0,27259.1,1872.62
4.759,0,0,-0.029952,3482.92,21.9671,0,0,0.0106535,0,27261.9,1872.82
4.76,0,0,-0.0299408,3485.43,24.3736,0,0,0.0118357,0,27265.1,1873.04
4.761,0,0,-0.0299284,3487.98,26.7791,0,0,0.0130175,0,27268.6,1873.29
4.762,0,0,-0.0299148,3490.56,29.1836,0,0,0.0141988,0,27272.4,1873.56
4.763,0,0,-0.0299,3493.17,31.587,0,0,0.0153795,0,27276.5,1873.86
4.764,0,0,-0.029884,3495.81,33.9891,0,0,0.0165596,0,27281,1874.18
4.765,0,0,-0.0298669,3498.49,36.3899,0,0,0.017739,0,27285.8,1874.53
4.766,0,0,-0.0298485,3501.19,38.7892,0,0,0.0189177,0,27290.9,1874.89
4.767,0,0,-0.029829,3503.93,41.1871,0,0,0.0200957,0,27296.3,1875.28
4.768,0,0,-0.0298083,3506.69,43.5833,0,0,0.0212729,0,27302.1,1875.7
4.769,0,0,-0.0297865,3509.49,45.9778,0,0,0.0224493,0,27308.2,1876.14
4.77,0,0,-0.0297634,3512.32,48.3705,0,0,0.0236248,0,27314.7,1876.6
4.771,0,0,-0.0297392,3515.19,50.7613,0,0,0.0247993,0,27321.5,1877.09
4.772,0,0,-0.0297138,3518.08,53.1502,0,0,0.0259729,0,27328.6,1877.6
4.773,0,0,-0.0296873,3521,55.5369,0,0,0.0271454,0,27336,1878.13
4.774,0,0,-0.0296596,3523.96,57.9214,0,0,0.0283169,0,27343.8,1878.69
4.775,0,0,-0.0296307,3526.95,60.3037,0,0,0.0294872,0,27351.9,1879.27
4.776,0,0,-0.0296006,3529.97,62.6836,0,0,0.0306564,0,27360.4,1879.88
4.777,0,0,-0.0295693,3533.02,65.0611,0,0,0.0318244,0,27369.1,1880.51
4.778,0,0,-0.0295369,3536.1,67.4359,0,0,0.0329911,0,27378.2,1881.16
4.779,0,0,-0.0295034,3539.21,69.8082,0,0,0.0341565,0,27387.7,1881.84
4.78,0,0,-0.0294686,3542.36,72.1777,0,0,0.0353205,0,27397.4,1882.54
4.781,0,0,-0.0294327,3545.53,74.5443,0,0,0.0364832,0,27407.5,1883.26
4.782,0,0,-0.0293957,3548.74,76.908,0,0,0.0376444,0,27418,1884.01
4.783,0,0,-0.0293574,3551.98,79.2687,0,0,0.0388042,0,27428.8,1884.78
4.784,0,0,-0.029318,3555.25,81.6263,0,0,0.0399624,0,27439.9,1885.58
4.785,0,0,-0.0292775,3558.55,83.9807,0,0,0.041119,0,27451.3,1886.4
4.786,0,0,-0.0292358,3561.88,86.3317,0,0,0.042274,0,27463.1,1887.24
4.787,0,0,-0.029193,3565.24,88.6794,0,0,0.0434274,0,27475.2,1888.11
4.788,0,0,-0.029149,3568.64,91.0236,0,0,0.044579,0,27487.6,1889
4.789,0,0,-0.0291038,3572.07,93.3641,0,0,0.0457289,0,27500.4,1889.92
4.79,0,0,-0.0290575,3575.52,95.7011,0,0,0.0468769,0,27513.5,1890.86
